location,img_date,tasmin,tasmax,pr
0,2018-01-01,-22.17528578235255,-11.459379331527195,0.0
0,2018-02-01,-14.43193937029155,-0.9036806379045531,0.0
0,2018-03-01,-7.933536357264342,8.04624968497986,0.0
0,2018-04-01,-0.5711191813150814,13.696973673502628,0.0
0,2018-05-01,7.002658770161313,22.97177891885083,0.7827534049283713
0,2018-06-01,15.570662434895857,28.837803141276066,13.306630103124917
0,2018-07-01,18.688815996723815,30.93881796559982,29.301644750376
0,2018-08-01,17.057961543913834,30.030842245778754,12.923800356725224
0,2018-09-01,10.147077433268253,24.39980672200523,7.4886802314722445
0,2018-10-01,1.1401424284904462,14.143859666393672,0.0
0,2018-11-01,-9.99647521972654,1.5665334065755436,0.0
0,2018-12-01,-21.139329676474272,-9.428293240454867,0.0
0,2019-01-01,-23.51462697675149,-12.777856346868678,0.0
0,2019-02-01,-18.65457872663223,-6.051464189801875,0.0
0,2019-03-01,-8.323115391885057,6.124495770854358,0.0
0,2019-04-01,-2.068924967447894,12.945623779296898,0.0
0,2019-05-01,7.376189004221293,22.812952644594276,1.2724862916456914
0,2019-06-01,14.17501424153648,28.20188700358075,16.028068202945178
0,2019-07-01,16.655711315524215,29.20657919606857,67.73650801037547
0,2019-08-01,17.967917952999013,30.30593950825355,5.6367009175289695
0,2019-09-01,11.782579549153668,24.863940429687524,4.610715581338809
0,2019-10-01,0.1289601972026437,13.055489620085709,0.4644368149456568
0,2019-11-01,-9.972265624999977,1.989771525065127,0.0
0,2019-12-01,-18.69234904627644,-8.028422890939998,0.0
0,2020-01-01,-21.50538359611263,-10.264240092615905,0.0
0,2020-02-01,-15.644871956961472,-2.7304661342075667,0.0
0,2020-03-01,-8.50753508537044,6.344191815776233,0.0
0,2020-04-01,1.386488850911481,16.739290364583358,0.0
0,2020-05-01,7.98174241588964,22.4601753480973,0.9476019161411386
0,2020-06-01,15.905592854817732,29.408618164062524,5.8968261993300075
0,2020-07-01,18.410918008127542,30.4890085527974,33.08511828080327
0,2020-08-01,15.4869815949471,28.63998196509579,48.18434105836786
0,2020-09-01,8.658673095703147,23.94493815104169,13.619757941023636
0,2020-10-01,-1.705898358744937,13.460192083543369,0.15342002136549127
0,2020-11-01,-11.424285888671852,1.275130208333356,0.0
0,2020-12-01,-17.749746211882538,-6.782778044669836,0.0
0,2021-01-01,-19.232919705298617,-8.123300072454615,0.0
0,2021-02-01,-15.252942330496628,-2.4759124755859148,0.0
0,2021-03-01,-11.446608217300884,2.9916596443422607,0.0
0,2021-04-01,-1.6364430745442482,13.043493652343773,0.0
0,2021-05-01,9.206585102696595,24.924844852570587,0.020158378492851625
0,2021-06-01,15.245439656575543,29.21943562825523,18.194779746977474
0,2021-07-01,17.449678285660305,30.479945816532283,68.3100467234226
0,2021-08-01,17.173096490675427,28.299548536731372,25.06323392271952
0,2021-09-01,11.032967122395856,24.09913024902346,13.208564969409053
0,2021-10-01,1.6269755701865147,14.877943272744478,0.0
0,2021-11-01,-12.921412658691384,-1.3882476806640398,0.0
0,2021-12-01,-19.815229551253758,-9.591718809066258,0.0
0,2022-01-01,-25.07562078660532,-13.650493695659,0.0
0,2022-02-01,-19.206078774588427,-6.0461563110351335,0.0
0,2022-03-01,-10.77544250488279,3.1492179624496197,0.0
0,2022-04-01,-2.6716644287109146,12.31338297526044,0.0
0,2022-05-01,9.534760309034802,24.309421465473815,0.0
0,2022-06-01,15.56840515136721,28.36169433593752,13.04794045363451
0,2022-07-01,19.36167641916585,31.517385962701635,13.845907526967949
0,2022-08-01,17.316707291141658,28.95139317666333,26.45860306662371
0,2022-09-01,10.418545532226585,24.15067342122398,12.412732599830179
0,2022-10-01,0.20521771830899452,14.60737245621222,0.0
0,2022-11-01,-14.733451334635394,-2.9652679443359147,0.0
0,2022-12-01,-18.148567642704112,-7.597705668787779,0.0
0,2023-01-01,-21.969447671213434,-10.83572801159272,0.0
