location,img_date,tasmin,tasmax,pr
0,2018-01-01,-22.17301074612523,-10.499670410156227,0.0
0,2018-02-01,-15.604213823590937,-1.5739741734095756,0.0
0,2018-03-01,-8.455586291897658,6.009236784904257,0.0
0,2018-04-01,-2.1380757649739355,12.64515787760419,0.0
0,2018-05-01,7.490540338331676,23.091779942666353,0.8242247060479713
0,2018-06-01,14.854161580403668,28.900262451171898,43.463158478152764
0,2018-07-01,17.538953030493975,30.116970726751536,44.47903172986116
0,2018-08-01,17.542073698966757,29.54478188791585,36.06184666568879
0,2018-09-01,10.227148437500023,23.2726501464844,41.35908289026702
0,2018-10-01,0.06969998267391386,14.79641999275456,0.0
0,2018-11-01,-9.293442789713518,2.6090627034505434,0.0
0,2018-12-01,-20.479554896200835,-10.020193973664291,0.0
0,2019-01-01,-24.062651308121197,-12.061528556577597,0.0
0,2019-02-01,-17.751838248116606,-2.9661206926618076,0.0
0,2019-03-01,-9.178650099231328,5.238087118825628,0.0
0,2019-04-01,-1.1532775878906023,13.88238220214846,0.0
0,2019-05-01,7.265092222152241,22.88211039881555,1.7804587783757597
0,2019-06-01,14.775212605794293,28.263371785481795,29.89634667392238
0,2019-07-01,18.032062948903754,31.054092702557988,35.64450003677848
0,2019-08-01,16.332538038684497,29.07643255418349,47.50630846356216
0,2019-09-01,9.31138610839846,24.065457153320335,6.367614407645306
0,2019-10-01,-0.561064886277699,15.195580070249518,0.0
0,2019-11-01,-9.476639811197893,2.370174153645856,0.0
0,2019-12-01,-18.851366301505774,-7.172472750756025,0.0
0,2020-01-01,-19.657386730563232,-8.468800403225783,0.0
0,2020-02-01,-19.0150154903017,-6.879648984711723,0.0
0,2020-03-01,-10.70028410880794,4.167385765814035,0.0
0,2020-04-01,-2.259814453124977,13.717853800455751,0.0
0,2020-05-01,8.375538290700627,24.424553458921395,0.20292086628614925
0,2020-06-01,15.68517964680992,29.6440134684245,10.678897611978755
0,2020-07-01,19.12275036227321,32.28387136151716,29.71830926999246
0,2020-08-01,15.816626567225326,28.40253847183722,42.957877492153784
0,2020-09-01,8.752794392903668,22.834419759114606,3.962076981406426
0,2020-10-01,-0.37640006772931195,13.420194367439539,0.0
0,2020-11-01,-13.411156717936175,-1.2070098876952897,0.0
0,2020-12-01,-23.145588241084905,-12.503590442288283,0.0
0,2021-01-01,-22.130598203597508,-11.54357486847906,0.0
0,2021-02-01,-18.372604479108514,-6.461940874372187,0.0
0,2021-03-01,-16.38750108288178,-1.2323797410534048,0.0
0,2021-04-01,-1.3891815185546648,13.023448689778668,0.0
0,2021-05-01,8.294131174395185,24.17759241903984,0.2712396963033825
0,2021-06-01,15.294400024414085,29.264880371093774,7.127176678568503
0,2021-07-01,17.37470939390123,30.605293323147706,20.357052749750437
0,2021-08-01,16.674228594380065,30.712986903036818,3.6425881347895483
0,2021-09-01,10.559089152018252,24.91427408854169,7.374772789989947
0,2021-10-01,0.4116061302923614,14.524736761277744,0.06020347955200123
0,2021-11-01,-7.279721069335915,3.8555358886718976,0.0
0,2021-12-01,-18.003121357579364,-7.711258623676892,0.0
0,2022-01-01,-20.605460579164543,-8.851255060011319,0.0
0,2022-02-01,-20.855512455531507,-6.303569357735747,0.0
0,2022-03-01,-9.899644125661519,4.331905045047906,0.0
0,2022-04-01,0.8406483968099185,15.817220052083355,0.0
0,2022-05-01,8.420954353578653,24.206299615675427,0.8205362479202449
0,2022-06-01,15.18640034993492,29.65793863932294,26.09429736112361
0,2022-07-01,16.574854500063026,29.587407069052443,23.58851262506505
0,2022-08-01,16.83989474388863,29.09001386088712,16.560530797869433
0,2022-09-01,8.37301228841148,22.77026062011721,7.820347955566831
0,2022-10-01,-0.4313051285282031,13.690310373613935,0.0
0,2022-11-01,-9.312823486328103,2.9150258382161685,0.0
0,2022-12-01,-18.765645870085663,-6.493196745841711,0.0
0,2023-01-01,-22.259916933121197,-10.237189705141107,0.0
0,2023-02-01,-22.16917321341376,-8.42750832693915,0.0
0,2023-03-01,-10.113729858398415,5.009885529548914,0.0
0,2023-04-01,-1.0998474121093522,14.11349792480471,0.0
0,2023-05-01,7.87537290511595,24.995050048828148,1.329046458704397
0,2023-06-01,14.50289510091148,28.138211059570335,25.59140083667444
0,2023-07-01,18.886541354271696,31.646716505481372,20.098591656096687
0,2023-08-01,15.90744294197331,28.126057089528754,59.202311609442404
0,2023-09-01,8.982871500651065,23.13818359375002,4.892072483198717
0,2023-10-01,-0.3076095088835458,14.013905974357382,0.6294897946645506
0,2023-11-01,-11.251358540852841,1.4560363769531477,0.0
0,2023-12-01,-16.962730850711925,-6.096769468245945,0.0
0,2024-01-01,-18.455216143208144,-7.397802734374977,0.0
0,2024-02-01,-20.853670107085108,-8.859662075700408,0.0
0,2024-03-01,-12.55411180065522,2.374791102255567,0.0
0,2024-04-01,-1.1543843587239355,13.48041687011721,0.0
0,2024-05-01,8.137918583039337,23.787565957346292,1.8390635261312127
0,2024-06-01,15.94528503417971,29.858542887369815,22.339284605732246
0,2024-07-01,18.147268775201635,30.57891333795365,24.642967503677937
0,2024-08-01,16.989561806955667,29.87140266664569,29.917173440844635
0,2024-09-01,9.075508626302106,23.33633931477867,3.4264011239429237
0,2024-10-01,-1.8398252425655015,12.697200455204156,0.0
0,2024-11-01,-10.859389750162737,0.7977203369140853,0.0
0,2024-12-01,-22.29554325226812,-11.615984221427649,0.0
0,2025-01-01,-23.53724197879912,-13.547061747889343,0.0
0,2025-02-01,-23.39022511073519,-12.51399241856164,0.0
0,2025-03-01,-11.58360654769403,2.7794945501512323,0.0
0,2025-04-01,-0.2676259358723731,16.055464680989605,0.0
0,2025-05-01,6.400536124937019,22.203780438823106,1.7098996817367151
0,2025-06-01,14.661804199218773,28.89308064778648,11.764084019887378
0,2025-07-01,17.17867825415829,30.278482547883087,14.415676798398636
0,2025-08-01,16.846257166708693,30.57437114100305,21.475917616771767
0,2025-09-01,9.129921468098981,23.749851481119816,7.072322877502302
0,2025-10-01,-1.7416472404233643,12.945476704259095,3.7564443075098097
0,2025-11-01,-9.63885599772133,1.5558868408203352,0.0
0,2025-12-01,-22.270009883757538,-11.463551379788283,0.0
0,2026-01-01,-25.43334586851056,-15.01629953692034,0.0
0,2026-02-01,-15.808114297049363,-2.6115478515624773,0.0
0,2026-03-01,-5.440512577179917,7.926960409841253,0.0
0,2026-04-01,0.4907328287760644,15.970969645182315,0.0
0,2026-05-01,7.729542196950628,23.168963819934497,6.6450091155275
0,2026-06-01,15.859569295247418,29.15737711588544,25.575130631932552
0,2026-07-01,17.283325982862927,29.656922174269177,35.53028853602882
0,2026-08-01,17.249898405998007,30.23962579542593,18.888605559550342
0,2026-09-01,9.53025817871096,24.332374064127627,3.425169799447758
