location,img_date,tasmin,tasmax,pr
0,2018-01-01,-20.301425761561216,-8.977871014994937,0.0
0,2018-02-01,-19.02529918125695,-5.070935494559129,0.0
0,2018-03-01,-11.650514368857085,3.4416462559854057,0.0
0,2018-04-01,-0.8188079833984148,13.955168660481794,0.0
0,2018-05-01,7.505411258820588,23.265274343182988,4.200837167991267
0,2018-06-01,15.229792277018252,28.903432210286482,35.64871519008648
0,2018-07-01,18.369426899571597,31.60742364698843,19.935217550300877
0,2018-08-01,17.09306561869962,29.669766136907786,40.74756550526217
0,2018-09-01,8.558994547526064,22.644112141927106,19.19732467558788
0,2018-10-01,0.4286723475302647,14.803339607484903,0.7960751303471625
0,2018-11-01,-11.915532430012998,-0.1796101888020606,0.0
0,2018-12-01,-19.50895119943924,-7.327014750819029,0.0
0,2019-01-01,-22.674293468844482,-11.0053520940965,0.0
0,2019-02-01,-20.436428179059686,-6.407726396833125,0.0
0,2019-03-01,-3.7629563854586467,9.413023721018169,0.0
0,2019-04-01,0.3467356363932519,14.152088419596376,0.0
0,2019-05-01,7.732172615297402,24.02432231287805,1.4480649031611392
0,2019-06-01,16.516924031575545,31.534243774414087,23.190074987724074
0,2019-07-01,17.90142310357865,30.29067087481101,31.786894031574775
0,2019-08-01,16.275015357232885,28.75790188697079,38.695034913871496
0,2019-09-01,8.672636922200544,22.284765625000023,15.701772644206358
0,2019-10-01,-0.8005126953124773,13.537845537739438,0.04452681914699497
0,2019-11-01,-8.43009084065753,2.4537658691406476,0.0
0,2019-12-01,-19.220280505764848,-8.7039363738029,0.0
0,2020-01-01,-21.30572332566782,-9.76095994518647,0.0
0,2020-02-01,-15.022659091291734,-0.36481218009157207,0.0
0,2020-03-01,-3.8055530178931223,10.9188909715222,0.0
0,2020-04-01,0.9620524088541894,16.905818684895856,0.0
0,2020-05-01,8.017296378843268,24.37403997605849,4.67521439131815
0,2020-06-01,16.99040934244794,31.885830688476585,10.713446495719836
0,2020-07-01,19.122469797442058,31.740647642074116,37.09981781098577
0,2020-08-01,16.795862800844276,29.7564399965348,30.252818684539307
0,2020-09-01,9.35924479166669,23.182868448893252,17.180603131419048
0,2020-10-01,0.8098034274193776,15.736305286038329,0.020186515166642494
0,2020-11-01,-7.215562947591123,3.632361857096377,0.0
0,2020-12-01,-17.72910402359499,-6.673792882119433,0.0
0,2021-01-01,-21.369467163085915,-9.920869101247456,0.0
0,2021-02-01,-15.669821166992165,-2.749394662039598,0.0
0,2021-03-01,-1.9887844947076385,10.906936940839236,0.0
0,2021-04-01,1.9682830810547103,17.115558878580753,0.0
0,2021-05-01,8.567035108996999,24.93308558310234,1.4703333246870898
0,2021-06-01,16.277045694987002,31.134686279296897,17.648309711239563
0,2021-07-01,19.897639908329158,34.12772078975557,18.68190520472126
0,2021-08-01,18.511956787109398,31.91784845167593,38.87387921267873
0,2021-09-01,9.353699747721377,22.17210388183596,37.228341465015546
0,2021-10-01,0.9452424080141356,15.385309822328653,0.42129988314627553
0,2021-11-01,-7.250507609049456,3.831654866536481,0.0
0,2021-12-01,-18.634746625346498,-7.176342576549876,0.0
0,2022-01-01,-20.873658900107085,-9.008275382749472,0.0
0,2022-02-01,-17.37103064400807,-5.018190220424084,0.0
0,2022-03-01,-9.099581023185461,5.379773342993975,0.0
0,2022-04-01,-0.6311594645182065,14.499009195963565,0.0
0,2022-05-01,7.206436452557987,23.160385427167363,1.0266795368806925
0,2022-06-01,15.68356119791669,30.203490193684917,25.709314161576913
0,2022-07-01,17.889265294228853,29.130801096270183,55.36438830276893
0,2022-08-01,17.022851562500023,29.49427431168097,47.04148835335218
0,2022-09-01,10.618793741862001,24.039200846354188,21.91043793773133
0,2022-10-01,0.25717438728580905,14.193892743510608,2.402532567975868
0,2022-11-01,-11.122616577148415,0.1211496988932519,0.0
0,2022-12-01,-22.263199541645644,-11.42479799332155,0.0
0,2023-01-01,-21.63496418614539,-10.651826132497456,0.0
0,2023-02-01,-18.10835767473491,-5.2854108537946205,0.0
0,2023-03-01,-9.449308038526944,5.361738438760104,0.0
0,2023-04-01,1.4427968343099187,16.21626586914065,0.0
0,2023-05-01,8.403511096585204,23.5437689012097,1.1208119700313546
0,2023-06-01,15.732294718424502,30.293342081705752,15.955672915151808
0,2023-07-01,18.506932215536818,32.07135876071071,21.8072569769447
0,2023-08-01,16.600576880670385,27.593606075163834,73.60119834502257
0,2023-09-01,10.215343221028668,24.41162516276044,13.644579529955081
0,2023-10-01,0.3150071667086921,15.407861328125023,0.0
0,2023-11-01,-8.268605550130186,2.7914784749349186,0.0
0,2023-12-01,-18.93372881489413,-7.048991738596247,0.0
0,2024-01-01,-21.64143095939388,-10.691174119518626,0.0
0,2024-02-01,-19.014101015288233,-6.0167244746767015,0.0
0,2024-03-01,-5.128720388104816,7.758130276587725,0.0
0,2024-04-01,2.057826741536481,17.48911844889325,0.0
0,2024-05-01,10.065464930380568,25.839562988281273,0.13742651826760266
0,2024-06-01,15.562889607747419,30.173601277669295,19.598694882188283
0,2024-07-01,17.903457936932988,29.47110753213208,82.27131765515878
0,2024-08-01,17.170707259639638,28.478154139364943,70.98517222530063
0,2024-09-01,9.837898763020856,22.847066243489607,8.723101639316155
0,2024-10-01,-0.5761208811113684,13.768940390310002,0.02628638912938186
0,2024-11-01,-8.735856628417945,3.69710388183596,0.0
0,2024-12-01,-18.555607161983342,-8.22237883537044,0.0
0,2025-01-01,-21.154940402123213,-10.139495062058948,0.0
0,2025-02-01,-17.24206608363558,-4.649232700892834,0.0
0,2025-03-01,-10.571689433436218,3.6102962370841962,0.0
0,2025-04-01,2.138033040364606,17.424809773763045,0.0
0,2025-05-01,9.280623700541858,24.498533974924417,2.0945585961726465
0,2025-06-01,15.00302429199221,28.743645222981794,21.68734535762269
0,2025-07-01,17.63213107201363,29.132267908896193,49.32349188397893
0,2025-08-01,16.3911810105847,29.346472758631574,40.50733440210479
0,2025-09-01,9.987085978190127,23.689407348632834,21.233981637578836
0,2025-10-01,-0.08036676222275953,13.81735800466232,1.8302205266081728
0,2025-11-01,-11.107357788085915,1.049281819661481,0.0
0,2025-12-01,-18.197936224168323,-7.627669008316509,0.0
0,2026-01-01,-19.14266889018395,-7.758953660534251,0.0
0,2026-02-01,-14.635652923583962,-0.8136123657226335,0.0
0,2026-03-01,-10.266127260269634,4.03905442760839,0.0
0,2026-04-01,-1.6500223795572688,12.878062947591168,0.0
0,2026-05-01,8.121307176159297,24.556534108807988,0.7562774364259894
0,2026-06-01,15.518341064453148,29.394300333658876,26.739479942352773
0,2026-07-01,18.273795638545888,31.37248653288813,25.927753801943254
0,2026-08-01,18.03733067666333,31.78992860855597,12.768124928516045
0,2026-09-01,10.432808430989606,25.066918945312523,9.231965815251897
0,2026-10-01,0.034193272744478385,15.705739470451132,0.9309120039688423
0,2026-11-01,-9.24812316894529,2.1197977701823145,0.0
0,2026-12-01,-17.349869463520644,-6.310693753150179,0.0
0,2027-01-01,-19.216952120873213,-8.25802336662044,0.0
0,2027-02-01,-16.48917290823798,-2.568081011090937,0.0
0,2027-03-01,-6.564174725932437,8.070444217804962,0.0
0,2027-04-01,2.598645019531273,19.25708007812502,0.0
