location,img_date,tasmin,tasmax,pr
0,2018-01-01,-22.16237143239665,-14.12306922174267,0.0
0,2018-02-01,-22.609455217633904,-12.212639508928548,0.0
0,2018-03-01,-11.853313027658748,1.0619307979460912,0.0
0,2018-04-01,1.300441487630231,18.117823282877627,0.0
0,2018-05-01,7.819667496219781,22.25427915511595,2.6976854042914056
0,2018-06-01,13.989595540364606,28.682712809244816,3.3528587101841367
0,2018-07-01,18.588581503591254,31.84659876669609,23.861714015765756
0,2018-08-01,17.14793622416837,29.441705322265648,19.67786908829794
0,2018-09-01,8.424519856770855,22.060196940104188,1.734818038676167
0,2018-10-01,-0.001037794543828069,15.066232792023712,0.0
0,2018-11-01,-13.688732910156228,-0.9783020019531022,0.0
0,2018-12-01,-21.49511787660658,-11.12535016459801,0.0
0,2019-01-01,-24.913576384513586,-12.208760120022658,0.0
0,2019-02-01,-23.666339438302153,-9.063452693394229,0.0
0,2019-03-01,-10.340199329007033,4.168598593435003,0.0
0,2019-04-01,-1.4524444580077898,14.53390808105471,0.0
0,2019-05-01,6.253547717678954,19.80952581590224,0.4875956077682986
0,2019-06-01,15.142459106445335,28.3187693277995,9.544537536385178
0,2019-07-01,18.746142775012622,31.275634568737424,34.251737783142744
0,2019-08-01,17.39313610446071,31.1640573809224,1.1591807498007256
0,2019-09-01,7.3771219889323145,23.33975321451825,0.4247703299370187
0,2019-10-01,-0.7981776083669128,12.86053151776716,0.0
0,2019-11-01,-11.797734069824196,-1.1756764729817482,0.0
0,2019-12-01,-19.1274957472278,-10.118939012096751,0.0
0,2020-01-01,-22.086911306073567,-13.27419768302669,0.0
0,2020-02-01,-18.343587204505635,-7.209009420460645,0.0
0,2020-03-01,-8.239416503906227,5.603637498424922,0.0
0,2020-04-01,1.7741373697916893,17.495683797200545,0.0
0,2020-05-01,9.108985950100829,23.955748330393167,0.44858894762001
0,2020-06-01,15.079119873046897,28.567319742838563,5.272858470925712
0,2020-07-01,19.21900575699347,33.080390979397706,4.264329539364553
0,2020-08-01,16.754691634639638,31.96082409274196,3.4113147897642193
0,2020-09-01,9.898737589518252,22.91140034993492,0.15226770265144296
0,2020-10-01,0.38913337953631305,13.341149902343773,0.015805165048732306
0,2020-11-01,-12.340843709309873,-1.835801188151019,0.0
0,2020-12-01,-19.89994733256676,-10.245964001071046,0.0
