location,img_date,tasmin,tasmax,pr
0,2018-01-01,-20.842150485131025,-9.676005898752498,0.0
0,2018-02-01,-18.343389892578102,-4.451664079938594,0.0
0,2018-03-01,-6.143070540889594,7.56487722089216,0.0
0,2018-04-01,1.3882609049479393,16.781047566731793,0.0
0,2018-05-01,6.728536101310507,21.671384552986414,0.0
0,2018-06-01,14.606551106770857,28.97459208170575,5.873966450599255
0,2018-07-01,17.328987170803956,29.559549442414337,18.833849338079744
0,2018-08-01,15.140647445186515,27.293537558278754,44.596632712637074
0,2018-09-01,7.044980875651064,20.380556233723983,14.47177375521278
0,2018-10-01,-0.42716064453122726,13.634569524949619,0.0
0,2018-11-01,-11.85037638346352,-1.1801157633463315,0.0
0,2018-12-01,-17.815019373739897,-7.728070855909755,0.0
0,2019-01-01,-20.633359059979817,-10.819936641570038,0.0
0,2019-02-01,-18.879775565011137,-6.24394836425779,0.0
0,2019-03-01,-8.481483410250734,6.35881761120214,0.0
0,2019-04-01,0.22424214680991858,15.710680135091168,0.0
0,2019-05-01,8.832539023122502,23.89273150044105,1.783723634434864
0,2019-06-01,14.411685180664085,27.807259114583356,30.540773155098577
0,2019-07-01,16.9917915590348,28.952951542023712,87.09449374282485
0,2019-08-01,14.83012419669861,27.28004091324347,35.24773539149919
0,2019-09-01,6.4528055826823145,20.327727254231792,4.545712690742221
0,2019-10-01,-0.055439807522658716,14.075884222215244,4.758737829979509
0,2019-11-01,-12.37088216145831,-1.5374460856119565,0.0
0,2019-12-01,-20.519940973097256,-9.666034033990652,0.0
0,2020-01-01,-19.57320645240043,-10.971329916677144,0.0
0,2020-02-01,-18.933737182617165,-8.678541828023954,0.0
0,2020-03-01,-10.582372554655976,1.5769218198714945,0.0
0,2020-04-01,-2.7043599446614355,12.425285847981794,0.0
0,2020-05-01,8.641295205393169,22.00264597246726,22.683422426052857
0,2020-06-01,14.622490437825544,28.163094075520856,30.790717956210756
0,2020-07-01,17.64633946572583,29.724853318737424,19.13897212775737
0,2020-08-01,17.03098302041333,29.553406549269177,9.084345685857897
0,2020-09-01,9.150608317057314,22.07595621744794,11.133591117686592
0,2020-10-01,0.8814577164188735,12.236810302734398,0.0
0,2020-11-01,-8.932914225260394,-0.14827067057289392,0.0
0,2020-12-01,-17.61793537755164,-8.525824959047357,0.0
0,2021-01-01,-17.66921475318168,-8.498786877047609,0.0
0,2021-02-01,-14.88229108537944,-4.232424708775089,0.0
0,2021-03-01,-4.831535290133546,6.764124519594277,0.0
0,2021-04-01,0.24258422851564773,13.806929524739607,0.0
0,2021-05-01,9.683494124874015,24.962314531880065,0.7069207029417157
0,2021-06-01,13.00524800618492,26.33446451822919,15.536110475295573
0,2021-07-01,16.818005764868975,27.99270413306454,68.35768729783922
0,2021-08-01,15.944658636277744,27.868896287487424,13.640524541187915
0,2021-09-01,9.642554728190127,22.71194051106773,6.109837466374302
0,2021-10-01,2.597293779926938,14.688198754095286,0.046457282769551966
0,2021-11-01,-8.508365885416644,0.35008138020835605,0.0
0,2021-12-01,-20.022521185105823,-11.585925391412527,0.0
0,2022-01-01,-19.72772531817034,-10.749664503528203,0.0
0,2022-02-01,-17.208740343366326,-5.734329877580892,0.0
