location,img_date,tasmin,tasmax,pr
0,2018-01-01,-23.092347864950835,-12.96204666629912,0.0
0,2018-02-01,-18.967334311349028,-6.238492257254442,0.0
0,2018-03-01,-9.691751984626993,4.76158368510587,0.0
0,2018-04-01,-0.5022206624348731,14.892974853515648,0.0
0,2018-05-01,8.451365612399217,24.61847101026968,2.4510124007065315
0,2018-06-01,13.446916707356793,26.204526774088563,42.72831016933196
0,2018-07-01,18.612490549395183,31.489107981035808,14.990984398536966
0,2018-08-01,16.106657754221292,29.557033218876033,33.19840533386014
0,2018-09-01,9.548774210612002,22.671844482421896,18.937815767094435
0,2018-10-01,-1.140715765183949,12.870884852255568,0.0
0,2018-11-01,-12.674867248535133,-0.7959716796874773,0.0
0,2018-12-01,-19.170688949092717,-8.99737371629282,0.0
0,2019-01-01,-22.015490328881025,-10.239861962103053,0.0
0,2019-02-01,-19.48741760253904,-5.333675493512812,0.0
0,2019-03-01,-11.08134086362775,2.8328944052419582,0.0
0,2019-04-01,-0.11063639322914393,15.23516743977867,0.0
0,2019-05-01,8.714062893775225,23.785986918787824,0.0
0,2019-06-01,16.315809122721376,30.14355468750002,23.377223021088867
0,2019-07-01,19.640993967363933,32.05651737336192,30.55063450919988
0,2019-08-01,15.616672442036313,28.086394082346292,54.75215628357546
0,2019-09-01,9.088872273763043,22.182729085286482,22.290349306604185
0,2019-10-01,0.5637933546497204,15.703503811743975,0.0
0,2019-11-01,-10.643850199381488,0.35951131184898105,0.0
0,2019-12-01,-16.864198943107336,-4.866048702116912,0.0
0,2020-01-01,-19.2208549253402,-8.023535156249977,0.0
0,2020-02-01,-20.44030336652481,-8.99069388253346,0.0
0,2020-03-01,-14.17496633222024,1.1929122432585912,0.0
0,2020-04-01,-1.1553802490234149,14.269776407877627,0.0
0,2020-05-01,9.461928632182483,26.396799198273712,1.8237852287711576
0,2020-06-01,14.947383626302106,28.930073038737003,13.733582663189736
0,2020-07-01,18.577036014679962,31.122018924836212,24.83413603149529
0,2020-08-01,16.852429592993975,29.770254615045385,36.300646559902816
0,2020-09-01,10.210271199544293,24.893565877278668,6.831971551946481
0,2020-10-01,1.1775048040574825,16.713919165826635,0.0
0,2020-11-01,-12.531933593749978,-0.7583150227864356,0.0
0,2020-12-01,-19.59877279958415,-8.273398319367416,0.0
0,2021-01-01,-22.498459059192264,-12.329140644688737,0.0
0,2021-02-01,-16.467899976457847,-3.264388602120513,0.0
0,2021-03-01,-6.573513104838687,9.355123015373007,0.0
0,2021-04-01,1.3565358479817935,17.813101196289086,0.0
0,2021-05-01,7.966867557648713,23.528377213016658,0.366290689453308
0,2021-06-01,15.823555501302106,30.106010945638044,33.52335825966293
0,2021-07-01,18.356794591103853,30.828856240549417,38.45229932812799
0,2021-08-01,16.377516026650728,29.60532384072583,21.347934766163235
0,2021-09-01,9.47228698730471,23.488655598958356,10.863748412884888
0,2021-10-01,0.13572427072834936,14.98514364919357,0.0
0,2021-11-01,-6.456066385904925,4.722200520833356,0.0
0,2021-12-01,-15.856126551474272,-4.331471301663283,0.0
0,2022-01-01,-21.09678029706399,-10.104670075447306,0.0
0,2022-02-01,-17.67941949026923,-4.870000130789598,0.0
0,2022-03-01,-9.248310901272658,5.74096364667341,0.0
0,2022-04-01,-0.5226969401041439,14.97602233886721,0.0
0,2022-05-01,8.12924469978581,23.652019673009097,0.7100686707417481
0,2022-06-01,15.413893636067732,29.461165364583355,20.172741908754688
0,2022-07-01,19.07716005386847,32.14352101972028,29.02194865018828
0,2022-08-01,16.716497408959196,29.63692331621726,20.40636878045916
0,2022-09-01,9.42589314778648,24.236428833007835,10.709551287800423
0,2022-10-01,1.0493290070564742,16.429843828755065,0.0
0,2022-11-01,-10.18130900065102,2.4347564697265853,0.0
